date,total_value,returns
2019-08-16 00:00:00+00:00,108365.25031999999,0.011819582860495892
2019-08-19 00:00:00+00:00,109828.69032,0.013504698191334485
2019-08-20 00:00:00+00:00,109258.60032,-0.005190720187402409
2019-08-21 00:00:00+00:00,109661.29031999999,0.003685659516235562
2019-08-22 00:00:00+00:00,109540.31032,-0.0011032151787285782
2019-08-23 00:00:00+00:00,107361.80032,-0.01988774720133557
2019-08-26 00:00:00+00:00,108271.00031999999,0.0084685614184008
2019-08-27 00:00:00+00:00,108082.01032,-0.0017455274213910021
2019-08-28 00:00:00+00:00,108120.84032,0.0003592642280156877
2019-08-29 00:00:00+00:00,109353.91032,0.011404554351876373
2019-08-30 00:00:00+00:00,109396.02032,0.0003850799653781767
